id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
1982,569491817600655000,0,2015-02-22 05:40:04 -0800,,@united @wamo66 after 2 hours and 20 minutes most of which I was on hold I was able to get the Cancelled Flightled flight changed to Delta.,United,-1
10198,569493018081948000,0,2015-02-22 05:44:50 -0800,,@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.,US Airways,-1
12342,570224421194965000,0,2015-02-24 06:11:10 -0800,,"@AmericanAir thank you AA, this is how I always start my vacations http://t.co/dzKc3auZU9",American,1
7522,569546763297796000,0,2015-02-22 09:18:24 -0800,Boston ,@JetBlue get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?,Delta,-1
575,570271644473622000,0,2015-02-24 09:18:49 -0800,,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",United,-1
11397,568141720556323000,0,2015-02-18 12:15:16 -0800,Made in China,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!",US Airways,-1
11052,568564342150599000,0,2015-02-19 16:14:37 -0800,"Pittsburgh, PA",@USAirways HORRIBLE communication on delayed flight out of LGA!!!! I got 2 emails in seconds w different delay times!!!! HORRIBLE,US Airways,-1
2730,568931215149040000,1,2015-02-20 16:32:26 -0800,,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,United,-1
4793,569731970562961000,0,2015-02-22 21:34:21 -0800,"Phoenix, Arizona USA",@SouthwestAir You completely let me down tonight. Your gate agents' ambivalence is just too much. How sad for you (&amp; me.),Southwest,-1
12468,570176385534300000,0,2015-02-24 03:00:18 -0800,eating curly fries w/ the wife,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.",American,-1
4553,570032949992800000,0,2015-02-23 17:30:20 -0800,,"@SouthwestAir when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service",Southwest,-1
11720,567800210064421000,0,2015-02-17 13:38:13 -0800,"Russia, Россия",@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉),US Airways,1
819,570066450796257000,1,2015-02-23 19:43:27 -0800,"Cleveland, OH",@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??,United,-1
13265,569901314026693000,0,2015-02-23 08:47:16 -0800,Portsmouth UK,@AmericanAir @_Lucy_May surely much better to let us all share the feedback unless you have something to hide?,American,-1
2854,568862914154770000,0,2015-02-20 12:01:02 -0800,,@united MIA-EWR #384 😄😄😄 excellent crew. EWR-IAD #3589 😡😡😡 No crew to load bags - waiting w/ door open freezing. 20 mins past departure.,United,-1
12838,570002805295096000,0,2015-02-23 15:30:33 -0800,Ft. Lauderdale,@AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,American,-1
11014,568616190609764000,0,2015-02-19 19:40:38 -0800,NY,@USAirways yes .not sure how you guys don't know gate is occupied and keep us waiting,US Airways,-1
22,570259420287869000,0,2015-02-24 08:30:15 -0800,Los Angeles,@VirginAmerica I love the hipster innovation. You are a feel good brand.,Virgin America,1
3790,568122371854307000,0,2015-02-18 10:58:23 -0800,DC/SF/BFLO,"@united 3586 from IAD to BUF.  Incredibly loud, and like a third world 70s inner city metro bus.  #lowstandards http://t.co/m67WnBglXQ",United,-1
5132,569318043702178000,0,2015-02-21 18:09:33 -0800,10/5/13,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,Southwest,-1
10070,569548800169284000,0,2015-02-22 09:26:30 -0800,,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.,US Airways,-1
878,570040251764183000,0,2015-02-23 17:59:21 -0800,Lees Summit,"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story",United,-1
9970,569597711789502000,0,2015-02-22 12:40:51 -0800,"Columbus, Ohio","@USAirways suggest you failures make a HUGE donation to @the_USO  Charlotte, NC as THEY provided GREAT customer service today, unlike you.",US Airways,-1
8308,568501157452231000,0,2015-02-19 12:03:32 -0800,"Boston, MA",Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.,Delta,1
6627,567752478309876000,0,2015-02-17 10:28:33 -0800,Washington DC,"@SouthwestAir the person I talked to couldn't do anything not normally available online other than the ""no charge"" part.",Southwest,-1
11915,570298744723415000,0,2015-02-24 11:06:31 -0800,,@AmericanAir got another flight. Thanks you,American,1
3465,568419711521841000,0,2015-02-19 06:39:54 -0800,,"@united - watched the entire #UNCvsDUKE game on the Tarmac before Cancelled Flighting my flight because crew timed out, right before my 4hr flight....",United,-1
11290,568236763128463000,0,2015-02-18 18:32:56 -0800,Wisconsin,@USAirways this is more than having patience. This is not acceptable. http://t.co/N7pSuEJDC8,US Airways,-1
2052,569427993958883000,1,2015-02-22 01:26:27 -0800,,@united 1k member broken seat back broken tv broken light lost bag  gee thnx. UA922 awesome job,United,-1
14395,569621583737836000,0,2015-02-22 14:15:43 -0800,"Dublin, Ireland",@AmericanAir that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help,American,-1
2058,569416650325303000,0,2015-02-22 00:41:23 -0800,,@united you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA,United,-1
7432,569614500044919000,0,2015-02-22 13:47:34 -0800,"Washington, D.C.","@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock",Delta,1
4205,567778606546694000,0,2015-02-17 12:12:23 -0800,Jerusalem-London-Antwerp,@united i got email that my reservations got Cancelled Flightled and i will be refunded.  Nothing got refunded as of yet,United,-1
8196,568619425886122000,0,2015-02-19 19:53:30 -0800,,@JetBlue my flight attendant Angel was awesome. #415 #kudos,Delta,1
4483,570213389005414000,0,2015-02-24 05:27:20 -0800,"Minneapolis, MN",@SouthwestAir can you tell me why you Cancelled Flightled the flight vs delay,Southwest,-1
10584,569162593819955000,0,2015-02-21 07:51:51 -0800,"Sequim, WA",@USAirways Easily the most ridiculous experience trying to spend money with your company.,US Airways,-1
9875,569629346777969000,0,2015-02-22 14:46:34 -0800,,@USAirways 5 hours on the phone waiting for a call back to find my luggage #shameonyou,US Airways,-1
12744,570040411206631000,0,2015-02-23 17:59:59 -0800,New York,@AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?,American,1
4564,570014474993689000,0,2015-02-23 16:16:55 -0800,Canada,@SouthwestAir hope your flyers get a credit of some sort for all the delays and Cancelled Flightlations #shittydeal #notimpressed,Southwest,-1
12444,570184535507210000,0,2015-02-24 03:32:41 -0800,McKinney TX,"@AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, excellent service",American,1
9550,569882324713783000,0,2015-02-23 07:31:48 -0800,Sheffield,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",US Airways,-1
11869,567721945954009000,0,2015-02-17 08:27:14 -0800,Downers Grove,. @USAirways It's been Cancelled Flighted. Your SM response is slow.,US Airways,-1
3402,568465710629827000,0,2015-02-19 09:42:41 -0800,"Almere, The Netherlands",@united You're welcome.,United,1
11493,568073191068795000,0,2015-02-18 07:42:57 -0800,,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http://t.co/Q5SB0DaVuy",US Airways,-1
5653,568832907525153000,0,2015-02-20 10:01:48 -0800,"Nashville, TN",@SouthwestAir Flight to Nashville was Cancelled Flightled. How do we another flight? I've been trying to call &amp; cannot get a human,Southwest,-1
1628,569641319712170000,0,2015-02-22 15:34:08 -0800,"Kingston, Canada","@united we were told when we checked in, as soon as we were allowed to, that there are no other seats available on the plane except middle.",United,-1
3254,568568197147800000,0,2015-02-19 16:29:56 -0800,,@united now sitting on the tarmac for a half hour after landing because your jetway is broken. #2daysofunitedfailures #1thingafteranother,United,-1
7648,569439829328409000,0,2015-02-22 02:13:29 -0800,new york city,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!,Delta,1
13538,569838141273559000,0,2015-02-23 04:36:14 -0800,,"@AmericanAir you bet make this screw up right (for once). Things I need in bag for my job and you have ""grounded"" me today #painandsuffering",American,-1
6284,568082656413553000,0,2015-02-18 08:20:34 -0800,Richmond and Virginia Beach,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help,Southwest,-1
10030,569563297164481000,0,2015-02-22 10:24:06 -0800,,@USAirways you should get better employees✌️,US Airways,-1
13771,569720084484084000,0,2015-02-22 20:47:07 -0800,"Los Angeles, CA",@AmericanAir 🙏 in my hotel now. Thank you!,American,1
6283,568082817562898000,0,2015-02-18 08:21:12 -0800,2/26/14,@SouthwestAir Thank you thank you thank you,Southwest,1
6095,568238793150611000,0,2015-02-18 18:41:00 -0800,,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(,Southwest,-1
1344,569807000927920000,0,2015-02-23 02:32:30 -0800,"Cleveland, Ohio","@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!",United,1
2259,569292823805043000,0,2015-02-21 16:29:20 -0800,Central NJ,@united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR,United,1
9556,569879601784042000,0,2015-02-23 07:20:59 -0800,,@USAirways I called more than 25 times to redeem mile points and can't get through.  You advertise the miles but make them very hard to use!,US Airways,-1
1904,569526800767984000,0,2015-02-22 07:59:05 -0800,"Bechtelsville, PA",@united you really need a better system for handling Cancelled Flightled flights http://t.co/3uBCoAsyws,United,-1
14583,569595791355982000,0,2015-02-22 12:33:13 -0800,Old City Philly,"@AmericanAir Nah, just horrible dining options outside of club. Luckily Manuel in the Admirals can make a Bloody Mary.",American,-1
8395,568426489055719000,1,2015-02-19 07:06:50 -0800,"Washington, DC",@JetBlue tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  #RIPOFF #NoSupport,Delta,-1
6160,568172001300341000,0,2015-02-18 14:15:35 -0800,Los Angeles/Chicago,@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them.,Southwest,-1
11890,570306529947193000,0,2015-02-24 11:37:27 -0800,MN,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",American,-1
11588,567906248852533000,0,2015-02-17 20:39:35 -0800,"salt lake city, utah",@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again,US Airways,-1
6541,567790510502371000,0,2015-02-17 12:59:41 -0800,"baltimore,  md",@SouthwestAir: why no charging station in SAN?,Southwest,-1
13185,569919092540510000,0,2015-02-23 09:57:54 -0800,Toronto,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,American,1
7705,569330782537437000,0,2015-02-21 19:00:10 -0800,"Sands Point, NY",@JetBlue thanks for bringing my son home to me.,Delta,1
12107,570288282413634000,0,2015-02-24 10:24:56 -0800,,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",American,-1
11166,568465174702772000,0,2015-02-19 09:40:33 -0800,,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!,US Airways,1
5755,568664266502480000,0,2015-02-19 22:51:41 -0800,Orlando Florida. (Winter Park),@SouthwestAir was fantastic! That's the best flight service I've ever had.,Southwest,1
12358,570220154363232000,0,2015-02-24 05:54:13 -0800,"Surrey, UK",@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated,American,-1
1526,569681799984492000,1,2015-02-22 18:14:59 -0800,,@united so glad I've been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything. Worst service ever.,United,-1
3100,568677207062610000,0,2015-02-19 23:43:06 -0800,,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,United,-1
10695,568969040133165000,0,2015-02-20 19:02:44 -0800,,@USAirways 45 minutes on hold no help,US Airways,-1
2035,569453313462133000,0,2015-02-22 03:07:04 -0800,Terra Prime,@united thanks for the epic service on 863- always a pleasure- outstanding crew http://t.co/trqlpeinzW,United,1
1463,569709992175116000,0,2015-02-22 20:07:01 -0800,,"@united if you don't like delayed bags, why do you let it happen so much?",United,-1
2369,569242387878429000,0,2015-02-21 13:08:55 -0800,America,@united flight was Cancelled Flightled due to mechanical issues but when I ask for cab fare they say it was weather and can't help me,United,-1
10948,568769725175435000,0,2015-02-20 05:50:44 -0800,"Haverford, PA & Wilton Manors ",@USAirways ordered a Scotch &amp; water and F/A asked if I wanted full glass or half? 60 yrs old and first time ever asked that????,US Airways,-1
11199,568440431454736000,0,2015-02-19 08:02:14 -0800,Denver,@USAirways found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min,US Airways,-1
2791,568898792755470000,1,2015-02-20 14:23:36 -0800,"Washington, DC","@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",United,-1
3934,567946616792953000,0,2015-02-17 23:20:00 -0800,Wherever the Army sends me,@united  treats service members like crap never flying again with them #UnitedAirlines  @CNN,United,-1
13488,569850808029860000,0,2015-02-23 05:26:34 -0800,,"@AmericanAir no worries, loved flying with you guys. Thanks!",American,1
6105,568223025805423000,0,2015-02-18 17:38:21 -0800,,"@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room.",Southwest,-1
8625,568101162672501000,0,2015-02-18 09:34:06 -0800,,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,Delta,-1
2513,569149498183660000,0,2015-02-21 06:59:49 -0800,"Springfield, MO",@united My flight was Cancelled Flighted and I'm needing some help reFlight Booking Problems.,United,-1
4946,569617202984255000,0,2015-02-22 13:58:18 -0800,.kansas city.,@SouthwestAir props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! 👏👏👏,Southwest,1
11491,568073860911927000,0,2015-02-18 07:45:37 -0800,London,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",US Airways,-1
3707,568177910101746000,0,2015-02-18 14:39:04 -0800,NJ ,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,United,-1
8672,568044610955682000,0,2015-02-18 05:49:23 -0800,"New York, NY","@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home.",Delta,-1
8253,568554719934845000,0,2015-02-19 15:36:23 -0800,,"@JetBlue but thank you! Love, an anxious flyer.",Delta,1
3206,568596833439760000,0,2015-02-19 18:23:43 -0800,"sunnyvale, ca",@united WORST SERVICE EVER. Denied access to our flight and then moved flight 6 times. How hard is it to schedule a gate? @Delta next time.,United,-1
1694,569621598849749000,0,2015-02-22 14:15:46 -0800,,"@united 4994 out of Jackson, Wyoming... Delayed by no pilots.. Full toilets.. Deplaned 2ndary to mechanical fail.. Cancelled Flightled flight pending",United,-1
7785,569245707477131000,0,2015-02-21 13:22:07 -0800,,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘,Delta,-1
11690,567813042576200000,0,2015-02-17 14:29:13 -0800,"St. Louis, MO",@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp,US Airways,-1
11682,567820647465804000,0,2015-02-17 14:59:26 -0800,Chicago,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,US Airways,-1
5793,568591059602829000,0,2015-02-19 18:00:47 -0800,~~ Rhode Island ~~,@SouthwestAir a nice trip back home after a looong vaca 😊🌴 http://t.co/9TRvfnCedL,Southwest,1
9186,570078355770339000,0,2015-02-23 20:30:46 -0800,"Denver, CO",@USAirways yay for glitchy tracking system!  My bags made it to my destination and not Laguardia like the app said!,US Airways,-1
7366,569642730932064000,0,2015-02-22 15:39:45 -0800,,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,Delta,1
9269,570015223408669000,0,2015-02-23 16:19:54 -0800,,@USAirways Thanks! Sent you DM re: baggage issues.,US Airways,1
11874,567710245053407000,0,2015-02-17 07:40:44 -0800,"Charlotte, North Carolina",@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.,US Airways,-1
13836,569704388106719000,0,2015-02-22 19:44:45 -0800,,@AmericanAir found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??,American,-1
9870,569632283046470000,0,2015-02-22 14:58:14 -0800,Citizen of the World,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924,US Airways,-1
7932,568964945259467000,0,2015-02-20 18:46:28 -0800,,@JetBlue thanks!!,Delta,1
12544,570116487278502000,0,2015-02-23 23:02:17 -0800,,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",American,-1
3422,568454607040606000,0,2015-02-19 08:58:34 -0800,,"@united I guess that's not the busiest route, so based on traffic/fuel costs, regional jet is the decision, but still not great 4 travelers.",United,-1
8027,568858899438178000,0,2015-02-20 11:45:05 -0800,"Bay Area, CA.","@JetBlue I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",Delta,-1
14209,569654047151563000,0,2015-02-22 16:24:43 -0800,Kingston ontario Canada,@AmericanAir ok so why is it Late Flight? And for that matter why was my flight 4491 Cancelled Flighted this morning? I've been in YYZ since 5 AM.,American,-1
5556,568894687911633000,0,2015-02-20 14:07:17 -0800,"USA, USA!",@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,Southwest,-1
2343,569252759087686000,0,2015-02-21 13:50:08 -0800,midwest and sometimes Spain,"@united yep—used that twice; no case id numbers assigned; just tried it again-get screen that says, “thank you for submitting your request”",United,-1
2283,569276854458311000,0,2015-02-21 15:25:53 -0800,"Virginia/Metro Washington, DC","@united Yes, they did. Must have fixed the broken ramp. Thanks!",United,1
6554,567781675514343000,0,2015-02-17 12:24:34 -0800,"San Francisco, CA",@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.,Southwest,-1
5172,569282410170315000,0,2015-02-21 15:47:57 -0800,,@SouthwestAir how you gonna Cancelled Flight my flight but run flights at the exact same time? Cmon fam,Southwest,-1
3793,568118981170606000,0,2015-02-18 10:44:54 -0800,Nicaragua,@united 16 days for one flight and 8 for the other (roundtrip).,United,-1
13176,569920723038417000,0,2015-02-23 10:04:23 -0800,,@AmericanAir now the second flight I was put on was Cancelled Flightled with no explanation!! Missed my first meeting!!#outraged😡😡,American,-1
11275,568248102018286000,0,2015-02-18 19:17:59 -0800,Anoka MN,@USAirways @AmericanAir 2 trips in a row with missing luggage. Just like last time. I pay for baggage to be transported.,US Airways,-1
3423,568454386617356000,1,2015-02-19 08:57:41 -0800,,@united Flight delayed 40 minutes in ORD because plane didn’t have all the food. That should be fixed in the future. It’s a dumb delay.,United,-1
5535,568913623327703000,0,2015-02-20 15:22:32 -0800,"Springfield, MA",@SouthwestAir baggage woman said it was in Blatimore and would be on a plane this morning. Now they can't find it. WTF!???,Southwest,-1
5211,569258009320419000,0,2015-02-21 14:11:00 -0800,,"@SouthwestAir you are failing! Diverted, stuck and no communication! Make a decision and let us go!!!! 😞😡 flight #4229",Southwest,-1
4100,567822848878969000,0,2015-02-17 15:08:11 -0800,,"@united wanted to, but you Cancelled Flightled my tickets.... They were too special i guess even for united.",United,-1
843,570054647689322000,0,2015-02-23 18:56:33 -0800,,@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,United,1
4440,570253313368699000,0,2015-02-24 08:05:59 -0800,"San Juan, Brooklyn, LA ","@SouthwestAir LA always has traffic, but this is INSANE. I can't be the only one with this issue on flight 1625",Southwest,-1
2785,568900980080710000,0,2015-02-20 14:32:17 -0800,Hong Kong,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,United,-1
14214,569652478020489000,0,2015-02-22 16:18:29 -0800,,@AmericanAir I have been trying to get through to someone about my Cancelled Flightled flight tomorrow for over 4 hours.,American,-1
9167,570085132251599000,0,2015-02-23 20:57:41 -0800,,@USAirways   My email gets me a canned response that it takes 10 days for mileage to get credited --- It's been three months and my miles,US Airways,-1
14487,569608257607737000,0,2015-02-22 13:22:46 -0800,"Ocean Ridge, FL",".@AmericanAir Also, not the reservations team's fault. Bad top-down decision. I feel bad for the reservations AND social media teams.",American,-1
14586,569595399557685000,0,2015-02-22 12:31:40 -0800,"Washington, DC",".@AmericanAir nice 2 know. I paid 4 a seat. Then you sold my seat. now I bought a 3rd seat. It's a good scam, but a scam all the same.",American,-1
7360,569646004254999000,0,2015-02-22 15:52:45 -0800,Boston,@JetBlue why is flight 1106 delayed out to NY? Same problem?,Delta,-1
2918,568831929102914000,1,2015-02-20 09:57:54 -0800,The Commonwealth of Virginia,@united the new seats on the Canadaair regional jets just plain suck.,United,-1
7444,569603529888788000,0,2015-02-22 13:03:58 -0800,Long Island - Arizona ,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",Delta,-1
13233,569910528279228000,0,2015-02-23 09:23:53 -0800,"Chicago,IL",@AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU,American,-1
1427,569723985262354000,0,2015-02-22 21:02:37 -0800,H-town,@united and was told that its been the case for weeks but is still not resolved.,United,-1
593,570260383862108000,0,2015-02-24 08:34:05 -0800,"Sterling Heights, MI",@united What is your phone number. I can't find who to call about a flight reservation.,United,-1
10432,569312530620817000,0,2015-02-21 17:47:39 -0800,,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far,US Airways,-1
2564,569075352888177000,0,2015-02-21 02:05:11 -0800,"Shanghai, China","@united Friend stuck in bus on runway at PEK with two small kids no customer service, no explanation, kids crying, awful service.",United,-1
4928,569644213224149000,0,2015-02-22 15:45:38 -0800,,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍,Southwest,1
8058,568827397103100000,0,2015-02-20 09:39:54 -0800,"Arlington, VA",@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,Delta,-1
10672,568994755268514000,0,2015-02-20 20:44:55 -0800,,@USAirways Can you tell me why I waited 90 mins and then was charged the $25 phone change fee even tho I wasn't allow to make change online?,US Airways,-1
638,570234996562113000,0,2015-02-24 06:53:12 -0800,Seattle,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,United,-1
7556,569533328396833000,0,2015-02-22 08:25:01 -0800,,@JetBlue it's sunny and gorgeous in ny actually. What's the real reason?,Delta,-1
338,568576829000426000,0,2015-02-19 17:04:14 -0800,Northern Virginia,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,Virgin America,-1
2539,569115097198690000,0,2015-02-21 04:43:07 -0800,"ÜT: 42.706796,-71.210754",@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,United,-1
884,570037961020080000,0,2015-02-23 17:50:15 -0800,"Colorado Springs, Colorado USA","@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!",United,-1
1055,569948910099309000,0,2015-02-23 11:56:23 -0800,"Long Island, NY",@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.,United,-1
11930,570295901555700000,0,2015-02-24 10:55:13 -0800,BK,@AmericanAir thanks!!,American,1
2187,569323727818658000,0,2015-02-21 18:32:08 -0800,,@united what exactly do you hang on this hook? http://t.co/ZHxOk07Aqa,United,-1
9828,569649433635369000,0,2015-02-22 16:06:23 -0800,Jerz,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down. What backup plan is in place for this??,US Airways,-1
1852,569554937744486000,0,2015-02-22 09:50:53 -0800,"Houston, TX",@united severely under staffed at Iah.,United,-1
4661,569953672861389000,0,2015-02-23 12:15:19 -0800,,"@SouthwestAir I can. Doesn't it seem fair that if our bags need to fit under our seats, we should need to fit in them?",Southwest,-1
12967,569972422130033000,0,2015-02-23 13:29:49 -0800,DFW,"@AmericanAir AA1675 flight out of Jamaica was Cancelled Flightled yesterday due to ""weather"", while other flights were still landing at DFW",American,-1
2473,569183712606179000,1,2015-02-21 09:15:46 -0800,"Cleveland, Ohio","@united besides landing the plane, overall customer service experience has been poor. Late Flight and rude workers plus missing luggage",United,-1
8501,568204616594166000,0,2015-02-18 16:25:11 -0800,"Austin, TX",@JetBlue I don't think I'll be testing those waters out on my own dime again.,Delta,-1
2491,569168955786600000,0,2015-02-21 08:17:08 -0800,Rochester NY,@united outsourcing ticket and gate agents at MIA. Ill advised. You did it in ROC and service went downhill. Keep employees and fliers first,United,-1
10391,569337230935724000,0,2015-02-21 19:25:48 -0800,,@USAirways understood. It simply feels as if the staff is not being entirely truthful about the situation.,US Airways,-1
11396,568142922031501000,0,2015-02-18 12:20:02 -0800,"Birmingham, AL
",@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online,US Airways,-1
12005,570271479616573000,0,2015-02-24 09:18:10 -0800,,@AmericanAir @beantownmatty Sounds like a date!,American,1
7784,569247182475407000,0,2015-02-21 13:27:59 -0800,,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.,Delta,-1
1374,569751515461603000,0,2015-02-22 22:52:01 -0800,,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!",United,-1
10704,568962249177436000,0,2015-02-20 18:35:45 -0800,McKinney TX,@USAirways talked to Supervisor Jeanine and she couldn't help me. 45 minutes of talking to her and nothing.,US Airways,-1
5059,569482685061554000,0,2015-02-22 05:03:47 -0800,,@SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.,Southwest,1
8018,568864286266815000,0,2015-02-20 12:06:29 -0800,,@JetBlue I will. Thank you!,Delta,1
6366,567933117610074000,0,2015-02-17 22:26:21 -0800,,@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.,Southwest,-1
9564,569873968175260000,0,2015-02-23 06:58:36 -0800,"Des Moines, IA",@USAirways already spent 60 mins today handling this for my minor child. Shame on you for treating a 15 year old girl like this.,US Airways,-1
440,568058610296566000,0,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX ",@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,Virgin America,1
7316,569671981852799000,0,2015-02-22 17:35:59 -0800,,"@JetBlue after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. Incredible!",Delta,-1
8314,568491668858663000,0,2015-02-19 11:25:50 -0800,,"@JetBlue I want to add, my flight to Mexico was on Air Canada. Same exact situation, but with none of the problems I've had with Jet Blue.",Delta,-1
4576,570005561338503000,0,2015-02-23 15:41:30 -0800,+ Las Vegas +,@SouthwestAir Thank you Thank you Thank you!!! My last attempt to win #DestinationDragons tickets was a success! I could not be happier!! :),Southwest,1
